VTX, IDX, position.x, position.y, position.z, normal.x, normal.y, normal.z, tangent.x, tangent.y, tangent.z, texcoord0.x, texcoord0.y
1331, 1883,  0.09027,  1.29495,  0.3845,  0.25926, -0.49043,  0.83096,  0.76768,  0.62528,  0.13074,  0.80999,  0.41189
1332, 1893,  0.08651,  1.29746,  0.38603, -0.31582, -0.3481,  0.88144,  0.80737,  0.38616,  0.44285,  0.80815,  0.41717
1333, 1883,  0.09027,  1.29495,  0.3845,  0.25926, -0.49043,  0.83096,  0.76768,  0.62528,  0.13074,  0.80999,  0.41189
1334, 1884,  0.09293,  1.2985,  0.38363,  0.75196,  0.28155,  0.59491,  0.27785,  0.6805, -0.6746,  0.81464,  0.41252
1335, 1884,  0.09293,  1.2985,  0.38363,  0.75196,  0.28155,  0.59491,  0.27785,  0.6805, -0.6746,  0.81464,  0.41252
1336, 1883,  0.09027,  1.29495,  0.3845,  0.25926, -0.49043,  0.83096,  0.76768,  0.62528,  0.13074,  0.80999,  0.41189
1337, 1848,  0.09191,  1.29073,  0.38005,  0.19515, -0.69361,  0.69173,  0.75467,  0.55401,  0.34417,  0.80697,  0.40621
1338, 1848,  0.09191,  1.29073,  0.38005,  0.19515, -0.69361,  0.69173,  0.75467,  0.55401,  0.34417,  0.80697,  0.40621
1339, 1876,  0.0966,  1.29449,  0.37732,  0.88915, -0.00708,  0.45597,  0.1578,  0.93985, -0.29378,  0.81366,  0.40273
1340, 1884,  0.09293,  1.2985,  0.38363,  0.75196,  0.28155,  0.59491,  0.27785,  0.6805, -0.6746,  0.81464,  0.41252
1341, 1876,  0.0966,  1.29449,  0.37732,  0.88915, -0.00708,  0.45597,  0.1578,  0.93985, -0.29378,  0.81366,  0.40273
1342, 1848,  0.09191,  1.29073,  0.38005,  0.19515, -0.69361,  0.69173,  0.75467,  0.55401,  0.34417,  0.80697,  0.40621
1343, 1849,  0.09385,  1.28537,  0.37448,  0.17153, -0.68664,  0.70481,  0.65788,  0.61017,  0.43591,  0.80307,  0.39811
1344, 1849,  0.09385,  1.28537,  0.37448,  0.17153, -0.68664,  0.70481,  0.65788,  0.61017,  0.43591,  0.80307,  0.39811
1345, 1877,  0.1005,  1.29017,  0.36758,  0.93203,  0.039,  0.35802,  0.06494,  0.95592, -0.27438,  0.81176,  0.39
1346, 1876,  0.0966,  1.29449,  0.37732,  0.88915, -0.00708,  0.45597,  0.1578,  0.93985, -0.29378,  0.81366,  0.40273
1347, 811,  0.02504,  1.04227,  0.30721, -0.5187, -0.58873,  0.61844, -0.83238,  0.50615, -0.21646,  0.11745,  0.31233
1348, 829,  0.04017,  1.04027,  0.31556, -0.46053, -0.53205,  0.70932, -0.86741,  0.43465, -0.23746,  0.10214,  0.30419
1349, 810,  0.04882,  1.06624,  0.33422, -0.38609, -0.28142,  0.87775, -0.81716,  0.54064, -0.18643,  0.10167,  0.25936
1350, 811,  0.02504,  1.04227,  0.30721, -0.5187, -0.58873,  0.61844, -0.83238,  0.50615, -0.21646,  0.11745,  0.31233
1351, 828,  0.04738,  1.01607,  0.29244, -0.47402, -0.79097,  0.38403, -0.87784,  0.41869, -0.22113,  0.09164,  0.33669
1352, 829,  0.04017,  1.04027,  0.31556, -0.46053, -0.53205,  0.70932, -0.86741,  0.43465, -0.23746,  0.10214,  0.30419
1353, 812,  0.00853,  1.03604,  0.26674, -0.60161, -0.75384,  0.21913, -0.77166,  0.49323, -0.3752,  0.14476,  0.36233
1354, 828,  0.04738,  1.01607,  0.29244, -0.47402, -0.79097,  0.38403, -0.87784,  0.41869, -0.22113,  0.09164,  0.33669
1355, 811,  0.02504,  1.04227,  0.30721, -0.5187, -0.58873,  0.61844, -0.83238,  0.50615, -0.21646,  0.11745,  0.31233
1356, 828,  0.04738,  1.01607,  0.29244, -0.47402, -0.79097,  0.38403, -0.87784,  0.41869, -0.22113,  0.09164,  0.33669
1357, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1358, 826,  0.06376,  1.00309,  0.27778, -0.34762, -0.90222,  0.25068, -0.92992,  0.3042, -0.1945,  0.07865,  0.37131
1359, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1360, 828,  0.04738,  1.01607,  0.29244, -0.47402, -0.79097,  0.38403, -0.87784,  0.41869, -0.22113,  0.09164,  0.33669
1361, 812,  0.00853,  1.03604,  0.26674, -0.60161, -0.75384,  0.21913, -0.77166,  0.49323, -0.3752,  0.14476,  0.36233
1362, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1363, 812,  0.00853,  1.03604,  0.26674, -0.60161, -0.75384,  0.21913, -0.77166,  0.49323, -0.3752,  0.14476,  0.36233
1364, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1365, 699, -0.00664,  1.06234,  0.22128, -0.64145, -0.72262, -0.11855, -0.52177,  0.54692, -0.60765,  0.19856,  0.39258
1366, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1367, 812,  0.00853,  1.03604,  0.26674, -0.60161, -0.75384,  0.21913, -0.77166,  0.49323, -0.3752,  0.14476,  0.36233
1368, 812,  0.00853,  1.03604,  0.26674, -0.60161, -0.75384,  0.21913, -0.77166,  0.49323, -0.3752,  0.14476,  0.36233
1369, 709, -0.01902,  1.06309,  0.25771, -0.77842, -0.59139,  0.16915, -0.57336,  0.5816, -0.55336,  0.18159,  0.35017
1370, 699, -0.00664,  1.06234,  0.22128, -0.64145, -0.72262, -0.11855, -0.52177,  0.54692, -0.60765,  0.19856,  0.39258
1371, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1372, 694,  0.04204,  1.03183,  0.22583, -0.41515, -0.87007, -0.08761, -0.72412,  0.38748, -0.52543,  0.1457,  0.42784
1373, 695,  0.06436,  1.02392,  0.22216, -0.30781, -0.91127, -0.0949, -0.82311,  0.31557, -0.43046,  0.12584,  0.44736
1374, 695,  0.06436,  1.02392,  0.22216, -0.30781, -0.91127, -0.0949, -0.82311,  0.31557, -0.43046,  0.12584,  0.44736
1375, 764,  0.07677,  1.00315,  0.26126, -0.22203, -0.95151,  0.12511, -0.96502,  0.2044, -0.13124,  0.06965,  0.39843
1376, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1377, 826,  0.06376,  1.00309,  0.27778, -0.34762, -0.90222,  0.25068, -0.92992,  0.3042, -0.1945,  0.07865,  0.37131
1378, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1379, 764,  0.07677,  1.00315,  0.26126, -0.22203, -0.95151,  0.12511, -0.96502,  0.2044, -0.13124,  0.06965,  0.39843
1380, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1381, 694,  0.04204,  1.03183,  0.22583, -0.41515, -0.87007, -0.08761, -0.72412,  0.38748, -0.52543,  0.1457,  0.42784
1382, 763,  0.04766,  1.01521,  0.26602, -0.42404, -0.87995,  0.13742, -0.85897,  0.35146, -0.34895,  0.10174,  0.38162
1383, 764,  0.07677,  1.00315,  0.26126, -0.22203, -0.95151,  0.12511, -0.96502,  0.2044, -0.13124,  0.06965,  0.39843
1384, 827,  0.08046,  0.99812,  0.26991, -0.12183, -0.93313,  0.33482, -0.97099,  0.17785,  0.1424,  0.05853,  0.37984
1385, 826,  0.06376,  1.00309,  0.27778, -0.34762, -0.90222,  0.25068, -0.92992,  0.3042, -0.1945,  0.07865,  0.37131
1386, 696,  0.06007,  1.04678,  0.20005, -0.33792, -0.87764, -0.2018, -0.62891,  0.38149, -0.63034,  0.1711,  0.4689
1387, 695,  0.06436,  1.02392,  0.22216, -0.30781, -0.91127, -0.0949, -0.82311,  0.31557, -0.43046,  0.12584,  0.44736
1388, 694,  0.04204,  1.03183,  0.22583, -0.41515, -0.87007, -0.08761, -0.72412,  0.38748, -0.52543,  0.1457,  0.42784
1389, 694,  0.04204,  1.03183,  0.22583, -0.41515, -0.87007, -0.08761, -0.72412,  0.38748, -0.52543,  0.1457,  0.42784
1390, 697,  0.03396,  1.05671,  0.20427, -0.4093, -0.85325, -0.17818, -0.54962,  0.40003, -0.68625,  0.18926,  0.44204
1391, 696,  0.06007,  1.04678,  0.20005, -0.33792, -0.87764, -0.2018, -0.62891,  0.38149, -0.63034,  0.1711,  0.4689
1392, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1393, 697,  0.03396,  1.05671,  0.20427, -0.4093, -0.85325, -0.17818, -0.54962,  0.40003, -0.68625,  0.18926,  0.44204
1394, 694,  0.04204,  1.03183,  0.22583, -0.41515, -0.87007, -0.08761, -0.72412,  0.38748, -0.52543,  0.1457,  0.42784
1395, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1396, 700,  0.01243,  1.06886,  0.19844, -0.48277, -0.81155, -0.19564, -0.43879,  0.43275, -0.7388,  0.21362,  0.42586
1397, 697,  0.03396,  1.05671,  0.20427, -0.4093, -0.85325, -0.17818, -0.54962,  0.40003, -0.68625,  0.18926,  0.44204
1398, 699, -0.00664,  1.06234,  0.22128, -0.64145, -0.72262, -0.11855, -0.52177,  0.54692, -0.60765,  0.19856,  0.39258
1399, 700,  0.01243,  1.06886,  0.19844, -0.48277, -0.81155, -0.19564, -0.43879,  0.43275, -0.7388,  0.21362,  0.42586
1400, 813,  0.01365,  1.04685,  0.23073, -0.52859, -0.81131, -0.06652, -0.65971,  0.45938, -0.54819,  0.1709,  0.40187
1401, 700,  0.01243,  1.06886,  0.19844, -0.48277, -0.81155, -0.19564, -0.43879,  0.43275, -0.7388,  0.21362,  0.42586
1402, 699, -0.00664,  1.06234,  0.22128, -0.64145, -0.72262, -0.11855, -0.52177,  0.54692, -0.60765,  0.19856,  0.39258
1403, 698, -0.02522,  1.08278,  0.21088, -0.73751, -0.62652, -0.13403, -0.34589,  0.54991, -0.71475,  0.22663,  0.37976
1404, 698, -0.02522,  1.08278,  0.21088, -0.73751, -0.62652, -0.13403, -0.34589,  0.54991, -0.71475,  0.22663,  0.37976
1405, 699, -0.00664,  1.06234,  0.22128, -0.64145, -0.72262, -0.11855, -0.52177,  0.54692, -0.60765,  0.19856,  0.39258
1406, 709, -0.01902,  1.06309,  0.25771, -0.77842, -0.59139,  0.16915, -0.57336,  0.5816, -0.55336,  0.18159,  0.35017
1407, 716, -0.03951,  1.09816,  0.26865, -0.88439, -0.39827,  0.2392, -0.45866,  0.67027, -0.57918,  0.20828,  0.31363
1408, 710, -0.03464,  1.08568,  0.2414, -0.86149, -0.49228,  0.04356, -0.39546,  0.62357, -0.65136,  0.21257,  0.3454
1409, 709, -0.01902,  1.06309,  0.25771, -0.77842, -0.59139,  0.16915, -0.57336,  0.5816, -0.55336,  0.18159,  0.35017
1410, 709, -0.01902,  1.06309,  0.25771, -0.77842, -0.59139,  0.16915, -0.57336,  0.5816, -0.55336,  0.18159,  0.35017
1411, 710, -0.03464,  1.08568,  0.2414, -0.86149, -0.49228,  0.04356, -0.39546,  0.62357, -0.65136,  0.21257,  0.3454
1412, 698, -0.02522,  1.08278,  0.21088, -0.73751, -0.62652, -0.13403, -0.34589,  0.54991, -0.71475,  0.22663,  0.37976
1413, 710, -0.03464,  1.08568,  0.2414, -0.86149, -0.49228,  0.04356, -0.39546,  0.62357, -0.65136,  0.21257,  0.3454
1414, 712, -0.04869,  1.11301,  0.21856, -0.89957, -0.4146, -0.07542, -0.23229,  0.63057, -0.71863,  0.24844,  0.34043
1415, 698, -0.02522,  1.08278,  0.21088, -0.73751, -0.62652, -0.13403, -0.34589,  0.54991, -0.71475,  0.22663,  0.37976
1416, 719, -0.05531,  1.12572,  0.23907, -0.9544, -0.28129,  0.08975, -0.2644,  0.67864, -0.68179,  0.24709,  0.31656
1417, 712, -0.04869,  1.11301,  0.21856, -0.89957, -0.4146, -0.07542, -0.23229,  0.63057, -0.71863,  0.24844,  0.34043
1418, 710, -0.03464,  1.08568,  0.2414, -0.86149, -0.49228,  0.04356, -0.39546,  0.62357, -0.65136,  0.21257,  0.3454
1419, 710, -0.03464,  1.08568,  0.2414, -0.86149, -0.49228,  0.04356, -0.39546,  0.62357, -0.65136,  0.21257,  0.3454
1420, 716, -0.03951,  1.09816,  0.26865, -0.88439, -0.39827,  0.2392, -0.45866,  0.67027, -0.57918,  0.20828,  0.31363
1421, 719, -0.05531,  1.12572,  0.23907, -0.9544, -0.28129,  0.08975, -0.2644,  0.67864, -0.68179,  0.24709,  0.31656
1422, 711, -0.05453,  1.1357,  0.19553, -0.91353, -0.31837, -0.22379, -0.03172,  0.63049, -0.75672,  0.27912,  0.33771
1423, 712, -0.04869,  1.11301,  0.21856, -0.89957, -0.4146, -0.07542, -0.23229,  0.63057, -0.71863,  0.24844,  0.34043
1424, 719, -0.05531,  1.12572,  0.23907, -0.9544, -0.28129,  0.08975, -0.2644,  0.67864, -0.68179,  0.24709,  0.31656
1425, 719, -0.05531,  1.12572,  0.23907, -0.9544, -0.28129,  0.08975, -0.2644,  0.67864, -0.68179,  0.24709,  0.31656
1426, 718, -0.06238,  1.15213,  0.21561, -0.98712, -0.1401, -0.0644, -0.04788,  0.67281, -0.73523,  0.27871,  0.3138
1427, 711, -0.05453,  1.1357,  0.19553, -0.91353, -0.31837, -0.22379, -0.03172,  0.63049, -0.75672,  0.27912,  0.33771
1428, 752,  0.05538,  1.05652,  0.1793, -0.36121, -0.84116, -0.29518, -0.4152,  0.43834, -0.74942,  0.20691,  0.47878
1429, 696,  0.06007,  1.04678,  0.20005, -0.33792, -0.87764, -0.2018, -0.62891,  0.38149, -0.63034,  0.1711,  0.4689
1430, 697,  0.03396,  1.05671,  0.20427, -0.4093, -0.85325, -0.17818, -0.54962,  0.40003, -0.68625,  0.18926,  0.44204
1431, 1549,  0.20407,  0.93029,  0.1401, -0.28197, -0.81715, -0.49893, -2.41458, -4.40498,  8.57117,  1.42567,  0.68568
1432, 1609,  0.21604,  0.93929,  0.12634, -0.01275, -0.64672, -0.75886, -3.12126, -7.16951,  6.13118,  1.38803,  0.70031
1433, 1608,  0.22887,  0.92859,  0.13639,  0.0203, -0.71551, -0.69447, -2.21987, -6.79067,  6.91177,  1.42084,  0.73648
1434, 1549,  0.20407,  0.93029,  0.1401, -0.28197, -0.81715, -0.49893, -2.41458, -4.40498,  8.57117,  1.42567,  0.68568
1435, 1553,  0.19101,  0.93791,  0.13537, -0.36034, -0.83511, -0.41125, -2.92812, -3.14879,  8.9626,  1.4223,  0.65278
1436, 1610,  0.20274,  0.94575,  0.12197, -0.04527, -0.69753, -0.71134, -3.65637, -6.49561,  6.5697,  1.38803,  0.66418
1437, 1610,  0.20274,  0.94575,  0.12197, -0.04527, -0.69753, -0.71134, -3.65637, -6.49561,  6.5697,  1.38803,  0.66418
1438, 1609,  0.21604,  0.93929,  0.12634, -0.01275, -0.64672, -0.75886, -3.12126, -7.16951,  6.13118,  1.38803,  0.70031
1439, 1549,  0.20407,  0.93029,  0.1401, -0.28197, -0.81715, -0.49893, -2.41458, -4.40498,  8.57117,  1.42567,  0.68568
1440, 1611,  0.17818,  0.95749,  0.10897, -0.15645, -0.71738, -0.67523, -4.51091, -5.54292,  6.88747,  1.38803,  0.59718
1441, 1610,  0.20274,  0.94575,  0.12197, -0.04527, -0.69753, -0.71134, -3.65637, -6.49561,  6.5697,  1.38803,  0.66418
1442, 1553,  0.19101,  0.93791,  0.13537, -0.36034, -0.83511, -0.41125, -2.92812, -3.14879,  8.9626,  1.4223,  0.65278
1443, 1316, -0.06896,  0.83676,  0.06695, -0.66377, -0.09082, -0.73874,  0.72904, -0.2894, -0.61553,  0.21552,  0.70218
1444, 1315, -0.06633,  0.81332,  0.06957, -0.58237, -0.26313, -0.76585,  0.80954, -0.24434, -0.52892,  0.22357,  0.72912
1445, 1314, -0.0904,  0.83178,  0.09591, -0.94807, -0.04861, -0.3111,  0.31067, -0.32504, -0.8893,  0.18118,  0.7211
1446, 1393, -0.08821,  0.78403,  0.10414, -0.9407, -0.15808, -0.29201,  0.33461, -0.33376, -0.86883,  0.18624,  0.77234
1447, 1314, -0.0904,  0.83178,  0.09591, -0.94807, -0.04861, -0.3111,  0.31067, -0.32504, -0.8893,  0.18118,  0.7211
1448, 1315, -0.06633,  0.81332,  0.06957, -0.58237, -0.26313, -0.76585,  0.80954, -0.24434, -0.52892,  0.22357,  0.72912
1449, 1305, -0.08612,  0.73236,  0.11588, -0.95881, -0.06863, -0.25344,  0.27216, -0.45696, -0.8023,  0.18813,  0.82465
1450, 1393, -0.08821,  0.78403,  0.10414, -0.9407, -0.15808, -0.29201,  0.33461, -0.33376, -0.86883,  0.18624,  0.77234
1451, 1394, -0.06781,  0.76796,  0.08511, -0.52553, -0.34952, -0.76366,  0.84936, -0.22488, -0.4701,  0.2237,  0.78063
1452, 1315, -0.06633,  0.81332,  0.06957, -0.58237, -0.26313, -0.76585,  0.80954, -0.24434, -0.52892,  0.22357,  0.72912
1453, 1394, -0.06781,  0.76796,  0.08511, -0.52553, -0.34952, -0.76366,  0.84936, -0.22488, -0.4701,  0.2237,  0.78063
1454, 1393, -0.08821,  0.78403,  0.10414, -0.9407, -0.15808, -0.29201,  0.33461, -0.33376, -0.86883,  0.18624,  0.77234
1455, 1393, -0.08821,  0.78403,  0.10414, -0.9407, -0.15808, -0.29201,  0.33461, -0.33376, -0.86883,  0.18624,  0.77234
1456, 1305, -0.08612,  0.73236,  0.11588, -0.95881, -0.06863, -0.25344,  0.27216, -0.45696, -0.8023,  0.18813,  0.82465
1457, 1313, -0.08331,  0.74166,  0.14341, -0.90763,  0.11408,  0.39077, -0.40532, -0.4596, -0.74095,  0.15087,  0.83082
1458, 1326, -0.08732,  0.72235,  0.13897, -0.96196,  0.23541,  0.10717, -0.23945, -0.5809, -0.70671,  0.16665,  0.84597
1459, 1313, -0.08331,  0.74166,  0.14341, -0.90763,  0.11408,  0.39077, -0.40532, -0.4596, -0.74095,  0.15087,  0.83082
1460, 1305, -0.08612,  0.73236,  0.11588, -0.95881, -0.06863, -0.25344,  0.27216, -0.45696, -0.8023,  0.18813,  0.82465
1461, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1462, 1313, -0.08331,  0.74166,  0.14341, -0.90763,  0.11408,  0.39077, -0.40532, -0.4596, -0.74095,  0.15087,  0.83082
1463, 1326, -0.08732,  0.72235,  0.13897, -0.96196,  0.23541,  0.10717, -0.23945, -0.5809, -0.70671,  0.16665,  0.84597
1464, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1465, 1313, -0.08331,  0.74166,  0.14341, -0.90763,  0.11408,  0.39077, -0.40532, -0.4596, -0.74095,  0.15087,  0.83082
1466, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1467, 1313, -0.08331,  0.74166,  0.14341, -0.90763,  0.11408,  0.39077, -0.40532, -0.4596, -0.74095,  0.15087,  0.83082
1468, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1469, 1391, -0.06738,  0.78844,  0.16439, -0.51782, -0.00559,  0.84666, -0.82721, -0.23995, -0.49562,  0.11125,  0.79014
1470, 1391, -0.06738,  0.78844,  0.16439, -0.51782, -0.00559,  0.84666, -0.82721, -0.23995, -0.49562,  0.11125,  0.79014
1471, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1472, 1335, -0.04861,  0.82941,  0.17495,  0.03112,  0.02346,  0.99625, -0.99283, -0.09548,  0.03377,  0.08175,  0.74985
1473, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1474, 1391, -0.06738,  0.78844,  0.16439, -0.51782, -0.00559,  0.84666, -0.82721, -0.23995, -0.49562,  0.11125,  0.79014
1475, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1476, 1335, -0.04861,  0.82941,  0.17495,  0.03112,  0.02346,  0.99625, -0.99283, -0.09548,  0.03377,  0.08175,  0.74985
1477, 1334, -0.02372,  0.81597,  0.16689,  0.62002, -0.04448,  0.78032, -0.78312, -0.02851,  0.61778,  0.05531,  0.76716
1478, 1333, -0.02425,  0.84284,  0.1675,  0.56087,  0.1346,  0.81312, -0.82386,  0.01818,  0.56226,  0.05373,  0.73689
1479, 1334, -0.02372,  0.81597,  0.16689,  0.62002, -0.04448,  0.78032, -0.78312, -0.02851,  0.61778,  0.05531,  0.76716
1480, 1335, -0.04861,  0.82941,  0.17495,  0.03112,  0.02346,  0.99625, -0.99283, -0.09548,  0.03377,  0.08175,  0.74985
1481, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1482, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1483, 1340, -0.05042,  0.74438,  0.1611,  0.12068,  0.20274,  0.92826, -0.95466, -0.22927,  0.17131,  0.09952,  0.84701
1484, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1485, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1486, 1387, -0.02729,  0.77398,  0.1606,  0.62627, -0.05781,  0.767, -0.77534, -0.12741,  0.61052,  0.06471,  0.81562
1487, 1334, -0.02372,  0.81597,  0.16689,  0.62002, -0.04448,  0.78032, -0.78312, -0.02851,  0.61778,  0.05531,  0.76716
1488, 1387, -0.02729,  0.77398,  0.1606,  0.62627, -0.05781,  0.767, -0.77534, -0.12741,  0.61052,  0.06471,  0.81562
1489, 1390, -0.05005,  0.7843,  0.16883,  0.03665, -0.02081,  0.9877, -0.98201, -0.17444,  0.03402,  0.0913,  0.79911
1490, 1340, -0.05042,  0.74438,  0.1611,  0.12068,  0.20274,  0.92826, -0.95466, -0.22927,  0.17131,  0.09952,  0.84701
1491, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1492, 1311, -0.06752,  0.73319,  0.16126, -0.36594,  0.5437,  0.69532, -0.90085, -0.38903, -0.1123,  0.12453,  0.85636
1493, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1494, 1340, -0.05042,  0.74438,  0.1611,  0.12068,  0.20274,  0.92826, -0.95466, -0.22927,  0.17131,  0.09952,  0.84701
1495, 1310, -0.0666,  0.74486,  0.15862, -0.43987,  0.22295,  0.83409, -0.86036, -0.36627, -0.31385,  0.12098,  0.83986
1496, 1311, -0.06752,  0.73319,  0.16126, -0.36594,  0.5437,  0.69532, -0.90085, -0.38903, -0.1123,  0.12453,  0.85636
1497, 1327, -0.08992,  0.70708,  0.17299, -0.85339,  0.47713,  0.14773, -0.50805, -0.71142, -0.40934,  0.16032,  0.88635
1498, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1499, 1326, -0.08732,  0.72235,  0.13897, -0.96196,  0.23541,  0.10717, -0.23945, -0.5809, -0.70671,  0.16665,  0.84597
1500, 1327, -0.08992,  0.70708,  0.17299, -0.85339,  0.47713,  0.14773, -0.50805, -0.71142, -0.40934,  0.16032,  0.88635
1501, 1324, -0.07944,  0.71545,  0.18005, -0.606,  0.68996,  0.32545, -0.7909, -0.56104, -0.15857,  0.14473,  0.88979
1502, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1503, 1311, -0.06752,  0.73319,  0.16126, -0.36594,  0.5437,  0.69532, -0.90085, -0.38903, -0.1123,  0.12453,  0.85636
1504, 1312, -0.07759,  0.73067,  0.15475, -0.73481,  0.43244,  0.47962, -0.6743, -0.52039, -0.45643,  0.14039,  0.85138
1505, 1324, -0.07944,  0.71545,  0.18005, -0.606,  0.68996,  0.32545, -0.7909, -0.56104, -0.15857,  0.14473,  0.88979
1506, 1300, -0.09373,  0.69929,  0.14793, -0.98437,  0.13245, -0.0824, -0.04153, -0.70785, -0.62462,  0.17963,  0.87007
1507, 1326, -0.08732,  0.72235,  0.13897, -0.96196,  0.23541,  0.10717, -0.23945, -0.5809, -0.70671,  0.16665,  0.84597
1508, 1302, -0.08735,  0.71405,  0.11952, -0.91866, -0.0676, -0.35672,  0.35621, -0.53203, -0.7077,  0.19276,  0.84052
1509, 1327, -0.08992,  0.70708,  0.17299, -0.85339,  0.47713,  0.14773, -0.50805, -0.71142, -0.40934,  0.16032,  0.88635
1510, 1326, -0.08732,  0.72235,  0.13897, -0.96196,  0.23541,  0.10717, -0.23945, -0.5809, -0.70671,  0.16665,  0.84597
1511, 1300, -0.09373,  0.69929,  0.14793, -0.98437,  0.13245, -0.0824, -0.04153, -0.70785, -0.62462,  0.17963,  0.87007
1512, 1729,  0.108,  0.88613,  0.10711,  0.94471,  0.3164,  0.04882,  1.67605, -3.58697, -9.14733,  1.13211,  0.68118
1513, 1728,  0.10043,  0.87842,  0.07303,  0.8553,  0.16587, -0.48664, -3.35552, -5.35195, -7.72663,  1.16538,  0.67207
1514, 1755,  0.09592,  0.89999,  0.07383,  0.61366,  0.52555, -0.58716, -2.82642, -5.46651, -7.84904,  1.14743,  0.65302
1515, 1728,  0.10043,  0.87842,  0.07303,  0.8553,  0.16587, -0.48664, -3.35552, -5.35195, -7.72663,  1.16538,  0.67207
1516, 1729,  0.108,  0.88613,  0.10711,  0.94471,  0.3164,  0.04882,  1.67605, -3.58697, -9.14733,  1.13211,  0.68118
